Age,City_Tier,Education,Sector,Marital_Status,Dependents,Income,Rent,Groceries,Transport,Healthcare,Entertainment,Loan_Repayment,Savings_Goal,Potential_Savings
32,1,HS,IT,Married,0,45568.91,16522.0,5573.7,2098.66,2136.09,916.72,341.08,2986.72,17980.66
28,2,Bachelor,IT,Married,0,38502.11,9118.75,2649.12,2984.09,1016.22,774.77,0.0,4246.19,21959.16
62,3,Bachelor,Healthcare,Single,3,41823.32,5984.35,6069.35,2080.37,1980.68,2499.18,0.0,3594.59,23209.39
36,2,Bachelor,Retail,Married,0,30876.5,8695.7,2933.68,2002.34,239.69,474.1,0.0,5195.98,16531.0
37,3,Bachelor,Manufacturing,Married,0,37417.55,11597.66,1809.64,2768.28,1430.98,2520.67,3891.97,5499.28,13398.34
50,3,Master,Retail,Married,1,27395.27,6391.26,2779.85,1610.99,1300.39,2064.18,2287.95,1988.21,10960.64
55,2,Master,Gov,Single,0,59243.36,16128.15,7285.39,2431.07,2979.1,0.0,6119.48,10065.92,24300.16
51,3,Bachelor,Retail,Single,0,36089.21,12434.87,1979.63,2365.06,1627.5,4098.87,2698.65,3573.8,10884.63
44,3,Bachelor,Manufacturing,Married,1,28864.48,7502.02,2779.37,1037.81,1939.55,871.55,0.0,4510.92,14734.18
64,2,Bachelor,Healthcare,Married,3,53202.63,6751.01,1792.6,1890.96,1543.76,3006.16,0.0,9916.18,38218.14
61,3,Bachelor,Finance,Married,0,61083.98,9945.52,8761.1,4819.84,3363.29,1058.32,0.0,9937.78,33135.91
27,2,HS,IT,Single,3,21414.49,4709.93,2178.8,900.44,955.91,1412.73,0.0,1554.66,11256.67
25,2,Bachelor,IT,Married,1,38935.46,8016.05,5248.5,3734.99,1824.48,3479.25,0.0,5514.96,16632.2
36,2,Bachelor,Manufacturing,Married,2,25025.59,4294.72,2898.51,1395.11,334.95,983.26,0.0,2813.52,15119.04
58,3,Bachelor,Finance,Married,3,45977.7,13553.8,1824.99,3280.04,4873.99,2810.08,0.0,5498.22,19634.8
64,3,Master,IT,Single,1,70139.49,14030.39,4811.15,2052.94,1415.59,5385.54,0.0,9440.31,42443.89
51,2,HS,Manufacturing,Single,3,27171.06,9430.73,1949.3,650.17,1642.59,1083.36,0.0,2470.62,12414.91
51,2,HS,Retail,Single,0,27938.06,5680.78,2332.77,2881.24,,2390.5,0.0,2947.32,13456.2
29,2,Master,IT,Single,3,45018.84,11800.17,4680.36,4049.09,1294.8,800.47,,1055.52,16313.52
46,3,Bachelor,Gov,Single,3,33326.31,10639.09,2372.4,3132.92,1083.01,1632.1,0.0,4283.89,14466.79
26,2,HS,IT,Married,1,39562.65,10606.86,4112.69,2062.17,360.87,2102.23,0.0,4530.22,20317.83
43,1,Bachelor,Manufacturing,Married,1,46520.57,11523.36,5452.92,3115.31,200.0,1556.79,0.0,3725.19,24672.2
27,1,HS,Retail,Married,2,27253.88,7664.68,1911.96,1706.17,1039.2,2252.12,3276.04,3958.06,9403.71
21,1,Bachelor,IT,Single,4,38980.61,11221.61,3108.75,2437.8,1889.23,1985.23,2432.68,5728.51,15905.32
64,1,HS,Healthcare,Single,1,56997.94,14070.72,8190.88,4965.11,200.0,5350.78,5639.72,8525.67,18580.74
60,2,PhD,Retail,Single,1,60909.44,15298.51,7292.38,5055.68,3816.26,98.08,2411.99,9348.77,26936.53
50,1,HS,Healthcare,Single,0,49529.88,14130.71,4226.68,3281.31,1488.82,1611.04,0.0,4642.76,24791.34
48,3,Bachelor,IT,Married,0,45914.09,9753.54,6091.94,1900.74,1231.27,692.15,0.0,6479.21,26244.45
29,2,Bachelor,Healthcare,Single,0,24784.64,4252.2,2115.82,2141.44,1000.69,131.86,,2568.85,12508.93
45,2,HS,IT,Married,2,33443.4,11295.7,3683.59,1072.71,1791.24,3190.64,0.0,3340.36,12409.52
53,3,HS,Manufacturing,Single,0,31718.81,7012.98,1721.97,1539.53,655.7,2708.72,0.0,1103.79,18079.9
43,2,HS,Finance,Married,2,34320.86,5772.2,4115.85,1668.03,2286.58,2527.74,1733.59,5539.03,16216.87
31,3,HS,Retail,Married,3,20772.08,5212.4,2043.84,841.42,1440.76,942.31,2809.09,3057.3,7482.25
36,3,Master,Retail,Single,0,28112.42,3386.22,2892.53,2098.83,1276.86,0.0,4894.71,4568.37,13563.26
58,2,Master,Finance,Married,0,57748.74,14798.7,4932.52,2917.01,3146.96,2430.44,2435.99,9136.24,27087.13
30,2,Bachelor,Healthcare,Married,3,36158.02,7461.01,5331.09,1877.28,1438.63,0.0,0.0,7628.5,20050.01
64,2,Bachelor,Retail,Single,4,31795.38,3291.86,4065.42,1253.78,1398.0,1789.75,0.0,5153.24,19996.57
54,2,Bachelor,Manufacturing,Single,2,43506.7,9763.71,3418.95,2753.71,2059.27,3914.05,0.0,1993.14,21597.01
60,2,HS,Gov,Single,0,33753.93,5541.84,2765.54,2175.47,1557.76,3037.54,3702.37,5816.95,14973.41
42,2,Bachelor,Finance,Married,1,38409.12,8975.21,4133.26,2102.84,1528.26,2662.47,6850.87,6765.02,12156.21
28,2,PhD,IT,Married,2,50681.94,10220.37,3208.36,3037.83,1463.3,0.0,4160.56,10937.98,28591.52
19,2,HS,IT,Single,1,29530.79,4911.05,2877.35,2016.88,,2377.28,2490.34,4612.69,13591.06
43,1,HS,Gov,Married,0,45451.5,11342.36,4341.93,2946.21,3986.82,2556.45,1620.81,6760.57,18656.92
37,1,HS,Healthcare,Married,0,41021.11,5381.71,4336.78,2890.93,1916.64,1517.5,0.0,5931.94,24977.54
23,2,Bachelor,IT,Married,1,44935.15,7596.44,3684.42,1381.38,2411.33,1844.71,0.0,3628.23,28016.87
62,1,Master,Manufacturing,Married,2,68961.71,15502.3,7572.01,3182.55,3638.25,4387.91,0.0,10839.33,34678.68
64,3,Bachelor,Finance,Single,0,49922.19,10854.65,4534.2,3016.76,1712.85,3108.87,878.08,8429.11,25816.79
35,3,HS,Retail,Single,1,19267.07,3667.91,2113.79,790.82,,610.5,1992.73,1370.28,9361.34
50,3,HS,Manufacturing,Married,2,25803.59,4320.16,2579.4,1181.61,782.51,872.77,0.0,4258.28,16067.13
37,2,Master,IT,Single,2,50512.5,8381.24,4912.88,1031.42,2545.06,2702.47,0.0,6485.46,30939.44
41,2,Bachelor,IT,Married,0,56324.23,14452.32,5631.86,5472.77,3985.18,2964.89,5915.77,9620.85,17901.45
47,2,HS,Healthcare,Married,2,47465.26,10886.67,2527.73,2985.51,387.83,1707.87,9266.17,7764.77,19703.48
37,2,HS,IT,Single,0,36309.91,10075.4,2780.5,1886.49,1458.05,2124.97,0.0,5803.91,17984.5
56,3,HS,Gov,Married,2,28949.13,3902.18,2512.77,2412.67,887.37,2136.61,0.0,3553.58,17097.54
27,2,PhD,Gov,Married,0,40807.63,10505.83,4321.13,3348.15,1867.28,2816.86,0.0,3238.73,17948.39
50,1,Bachelor,Manufacturing,Married,0,224297.22,16362.84,4311.03,2628.23,631.07,2672.45,0.0,9244.53,197691.6
65,2,HS,Retail,Married,1,25801.16,5204.07,3205.51,1822.62,1168.55,1560.03,0.0,2726.12,12840.38
58,3,Master,Finance,Married,0,65755.15,14964.24,12481.29,3287.81,2592.43,2861.06,0.0,11803.95,29568.32
20,2,PhD,IT,Married,2,54684.97,12740.8,5116.16,4303.66,4446.88,2902.11,0.0,7277.58,25175.36
23,3,HS,IT,Married,2,28845.07,6396.52,3234.6,1613.73,1918.35,505.27,0.0,3753.64,15176.61
48,3,HS,Healthcare,Married,0,28221.58,4199.26,3238.87,1347.21,844.29,83.95,4112.45,5083.14,14395.53
62,3,PhD,IT,Married,1,80172.53,14343.17,15470.27,4765.1,3731.99,6426.08,2201.42,8393.62,33234.5
58,2,HS,Retail,Married,0,27713.6,6594.01,2791.51,977.97,942.76,790.4,1267.91,1206.27,14349.04
61,3,HS,Retail,Single,1,29677.83,6685.29,1492.81,1932.6,308.96,324.29,1885.1,4635.83,17048.78
25,3,Bachelor,Gov,Single,0,17861.49,,1744.49,945.72,423.95,1515.46,0.0,1772.93,10175.3
42,3,Master,Retail,Married,3,25765.56,7024.39,800.0,1516.51,1405.44,523.83,0.0,3713.44,14495.39
52,3,Bachelor,Healthcare,Single,1,36838.44,8186.23,2911.57,2192.68,831.92,271.14,4505.4,3185.1,17939.49
47,2,HS,Manufacturing,Single,4,28578.23,6941.23,2534.81,1843.49,866.23,2127.1,0.0,2096.04,14265.37
55,3,Bachelor,Gov,Married,0,41511.07,12694.02,3579.4,2287.21,2415.11,1465.85,0.0,4584.57,19069.48
28,2,Master,Finance,Single,0,28999.7,6928.78,4857.62,1662.43,347.71,1722.49,0.0,4417.78,13480.66
39,3,HS,Finance,Single,0,34030.77,6641.59,5558.42,2057.63,2378.6,1010.02,3510.54,3356.28,12873.96
39,3,HS,Healthcare,Single,4,30446.94,3468.14,3491.53,2091.82,1212.45,1181.71,1629.16,5679.89,17372.13
63,3,Bachelor,Gov,Married,2,32257.61,4776.78,5105.62,2174.46,1674.79,2003.85,0.0,6658.58,16522.1
27,2,HS,IT,Married,0,31438.59,4384.58,3614.97,2174.11,1280.14,907.28,4396.93,5215.66,14680.58
33,3,Bachelor,,Single,3,27584.06,3481.96,4088.74,834.89,1084.15,790.47,,2933.21,13760.46
19,3,HS,Manufacturing,Married,1,13956.68,3006.27,998.39,532.05,941.31,412.75,0.0,785.17,8065.91
25,2,Master,Healthcare,Single,0,37363.62,3026.45,3852.67,3194.93,1176.67,0.0,0.0,2326.46,26112.9
65,2,HS,Retail,Married,1,34237.58,7167.04,4049.02,1947.74,,2421.69,4329.06,3599.45,12409.93
58,3,HS,Healthcare,Single,2,34968.67,7605.23,5387.17,2653.83,2077.74,1824.52,2312.13,3003.88,13108.06
30,3,HS,Gov,Single,1,21107.81,4935.87,2912.62,1183.01,834.93,1429.61,2224.4,3830.27,7587.37
51,2,HS,Manufacturing,Single,0,33392.95,8401.64,2614.2,1448.13,1599.37,2876.08,3473.09,0.0,12980.43
46,2,Bachelor,Retail,Married,0,33650.78,8062.85,4014.55,580.24,2353.46,402.39,,6520.37,12671.89
61,2,Bachelor,Healthcare,Married,0,45906.07,11759.57,4071.16,988.42,2448.56,2976.01,0.0,6886.51,23662.36
32,2,Master,Retail,Married,2,37581.06,6349.72,4283.86,3879.62,2124.79,1919.61,7042.67,7162.18,11980.78
65,2,Bachelor,Retail,Single,0,42654.93,7872.34,4997.69,3890.8,2435.48,3467.8,0.0,1629.47,19990.82
35,2,Bachelor,Manufacturing,Single,0,33457.34,13272.73,4027.2,2701.64,1056.4,1386.54,1603.2,6750.59,9409.63
52,3,Master,IT,Married,2,66442.19,18238.85,7944.05,5818.74,3549.77,2266.0,9038.5,8728.23,19586.27
37,3,HS,Retail,Married,4,23341.57,,2276.06,1375.97,1145.14,845.3,0.0,4065.68,11124.03
50,2,Bachelor,IT,Single,0,49002.33,6137.34,4810.01,2012.5,,2080.34,6167.43,3840.96,25568.0
34,3,Bachelor,Finance,Married,2,46807.56,13617.93,5929.84,3180.83,502.73,6004.52,0.0,3651.76,17571.72
58,2,HS,Healthcare,Married,1,37455.95,3970.22,1415.25,2278.97,1382.95,1569.92,3984.42,5865.26,22854.22
48,1,Bachelor,Finance,Single,1,80265.12,9293.94,6307.04,3652.02,4411.23,2932.66,0.0,15615.55,53668.22
31,3,PhD,Retail,Single,0,11400.6,3069.48,825.73,613.72,308.59,920.65,1861.54,774.49,3800.9
64,1,HS,Finance,Married,4,51212.47,16062.76,6783.73,2111.54,3881.41,3448.21,0.0,7601.53,18924.83
52,1,Bachelor,Manufacturing,Married,0,47629.07,6942.25,4910.51,3573.48,2846.13,2599.94,0.0,1810.41,26756.77
38,3,Bachelor,Retail,Single,4,23249.42,3451.81,2648.37,2141.06,529.73,1036.29,0.0,3130.72,13442.17
24,2,Bachelor,IT,Married,2,33363.06,6236.33,2930.59,1606.93,1102.75,0.0,0.0,2590.52,21486.46
64,2,HS,Healthcare,Married,2,44424.41,3069.28,5176.33,3174.44,1003.11,1695.28,3909.24,3519.37,26396.72
54,2,HS,IT,Married,0,43719.06,10112.97,2387.77,2143.63,1603.24,1545.4,0.0,3244.63,25926.05
50,2,HS,Retail,Married,1,30066.89,7567.38,4141.17,2773.29,1826.28,1112.91,5686.13,4513.16,6959.73
57,2,Master,Manufacturing,Single,2,51818.8,9122.09,2655.24,4300.73,3792.32,2299.33,5474.75,1763.54,24174.34
47,2,HS,Retail,Single,3,42431.55,3384.24,5802.05,2270.3,1221.73,1724.7,0.0,0.0,28028.53
29,2,Bachelor,IT,Single,0,53439.91,9276.97,1321.27,3164.76,3134.45,1957.64,0.0,5053.87,34584.83
29,2,HS,Gov,Single,1,26707.43,7989.08,1957.91,1468.38,1186.66,886.36,0.0,2411.22,13219.05
21,2,HS,Manufacturing,Single,0,29987.85,8013.99,2267.27,2807.26,1477.83,2692.77,,3877.54,12728.73
21,3,Bachelor,Manufacturing,Single,2,10192.41,2207.26,1426.16,519.78,494.46,164.46,1336.68,445.01,4043.61
52,2,Bachelor,IT,Single,2,40731.4,8667.08,5432.6,3230.63,952.04,4656.33,3256.73,8886.57,14535.99
58,3,Bachelor,IT,Married,2,46466.21,9227.68,3337.07,3998.32,2330.47,493.52,1868.08,7168.41,25211.06
25,3,Bachelor,IT,Married,0,24992.41,6746.08,4012.14,1336.95,1428.32,268.46,3243.58,3207.75,7956.88
45,2,Bachelor,IT,Married,0,54719.49,14473.93,4440.68,4428.37,1105.91,1011.26,3123.26,6761.91,26136.1
23,1,HS,Healthcare,Single,2,35184.68,4817.43,4423.03,1396.33,964.73,1185.43,2651.86,2643.52,19745.87
37,2,HS,Retail,Married,0,24755.5,5017.83,2083.58,1898.38,887.78,1651.57,2233.91,2585.24,10982.45
55,3,HS,IT,Married,1,35512.28,6816.39,4864.39,2499.12,1907.54,2027.63,3182.65,5025.99,14214.55
56,1,Bachelor,IT,Married,1,80679.8,23212.85,7167.45,4025.51,4961.18,2464.52,5794.53,11850.72,33053.75
63,1,HS,IT,Married,1,46083.78,13126.14,4477.9,3040.14,1720.93,2835.43,0.0,10691.54,20883.23
32,2,Bachelor,Manufacturing,Married,2,28286.75,4851.78,1614.7,1082.07,2031.25,4157.47,0.0,3260.36,14549.49
63,3,HS,Finance,Single,3,33699.34,8449.14,2795.87,2677.46,956.98,716.97,2571.78,3195.55,15531.14
55,1,Bachelor,IT,Single,1,65978.04,17134.0,7201.19,2510.71,364.3,1263.28,0.0,9079.93,37504.56
34,2,Bachelor,Manufacturing,Single,2,28835.95,6162.89,1002.25,2330.9,242.72,2070.51,0.0,2335.6,17026.68
33,1,PhD,Healthcare,Single,4,53563.99,11901.4,4878.59,4943.03,1227.82,5313.0,6445.68,3781.3,18854.47
23,3,Master,IT,Single,1,38978.17,11727.88,4577.87,1499.39,1099.38,1050.41,0.0,6625.59,19023.24
62,2,PhD,Retail,Single,2,71965.11,13610.85,10147.33,5946.83,4878.77,3498.19,0.0,5378.15,33883.15
27,2,Bachelor,Healthcare,Married,1,38431.26,11245.47,4298.15,1951.05,1595.05,461.51,2907.05,5647.32,15972.99
30,3,PhD,Retail,Single,0,31741.91,9057.8,2988.38,2067.64,1204.15,679.82,0.0,3417.54,15744.11
37,2,HS,Manufacturing,Married,0,25834.95,6050.15,3443.5,1932.19,1418.62,1570.93,1349.45,2489.58,10070.12
24,3,Bachelor,Manufacturing,Single,1,25203.39,4300.41,2119.03,593.73,200.0,0.0,0.0,2370.65,17990.22
56,1,Bachelor,Gov,Married,1,36815.93,9218.92,3541.45,725.12,1707.64,1736.17,3968.95,8326.31,15917.69
51,1,Bachelor,Healthcare,Single,0,35797.21,8485.43,3651.26,1423.47,2221.34,1011.35,0.0,6015.63,19004.35
25,2,HS,IT,Single,2,31841.09,3807.07,2293.07,2884.91,1912.23,957.35,4204.37,3492.46,15782.1
25,1,Bachelor,Retail,Married,0,29769.81,7609.14,2974.76,1469.31,859.59,0.0,2711.83,476.05,14145.19
19,3,PhD,Retail,Married,0,37675.6,6775.51,3384.98,2945.47,1803.91,2856.21,0.0,3772.2,19909.52
63,2,Bachelor,Gov,Single,1,41550.3,10364.34,3471.2,2454.24,796.48,4995.44,3926.1,6017.56,15542.51
38,2,HS,Healthcare,Married,0,36320.41,10955.0,3121.37,1906.84,200.0,1475.69,0.0,2889.69,18661.51
49,3,HS,Healthcare,Married,0,33267.89,3632.96,4862.83,2849.37,1901.26,0.0,0.0,5112.6,20021.48
25,2,HS,Finance,Married,2,28406.34,4413.0,3149.52,1638.88,1101.92,2419.81,3318.73,4503.18,12364.48
29,2,Master,Healthcare,Married,1,29855.33,4375.4,2584.44,1864.93,453.4,1272.25,0.0,2961.14,19304.91
43,1,Bachelor,IT,Married,1,57107.62,9150.2,5631.98,1706.31,2810.25,1245.44,0.0,1504.33,36563.43
28,3,HS,Retail,Single,1,14194.51,3227.13,1133.29,1087.67,1139.53,863.78,0.0,2497.35,6743.12
47,2,Master,Retail,Married,1,35859.13,6940.09,4184.31,1752.26,200.0,1359.01,0.0,5524.95,21423.46
62,3,Bachelor,Retail,Married,2,27332.36,3450.98,3182.44,1595.67,2020.08,1249.08,0.0,2280.65,15834.11
32,3,Master,Retail,Married,0,35441.18,4273.08,4008.25,2607.87,497.31,2449.43,2778.74,3211.02,18826.5
47,2,Master,Finance,Married,2,54082.62,3869.51,4820.89,2737.52,3281.09,3659.69,,6697.67,34738.15
61,1,Bachelor,,Married,3,58921.47,15061.72,10075.28,3150.74,613.68,976.31,0.0,7053.18,29043.75
60,2,PhD,Healthcare,Single,2,56105.67,9867.37,4898.58,2749.88,2480.2,430.1,1314.71,10478.56,34364.83
18,1,Master,Healthcare,Married,1,47974.8,6792.27,3532.79,2632.28,1904.17,4144.23,0.0,5714.01,28969.06
23,3,HS,Retail,Married,0,20679.62,3586.78,1950.66,1310.09,902.09,1602.87,2586.93,1988.12,8740.21
65,1,HS,Healthcare,Single,3,40914.55,8874.94,4464.03,1749.92,2488.8,316.93,8509.48,8168.88,14510.46
62,2,PhD,Manufacturing,Married,1,69060.57,12618.46,4655.12,6202.02,5345.61,5268.15,0.0,5811.87,34971.21
33,2,Bachelor,Manufacturing,Married,1,27358.2,7386.72,2298.17,2163.69,772.02,1689.3,0.0,50.48,13048.3
42,2,Bachelor,Healthcare,Married,3,42359.62,10075.21,4440.58,2444.23,3029.31,1536.09,0.0,2776.32,20834.19
45,2,Master,Retail,Married,0,30054.54,5997.56,2558.36,1219.08,1034.53,465.37,5864.21,3539.23,12915.44
50,3,Bachelor,Retail,Married,0,30162.15,,3061.57,1590.03,2349.64,1521.04,,5449.61,17169.14
54,3,Bachelor,Healthcare,Married,0,40410.7,11404.89,3146.66,2822.59,1159.11,2433.25,0.0,6563.58,19444.2
35,3,HS,Retail,Single,4,25515.91,6616.45,2903.61,2540.35,586.37,1388.74,532.76,5778.24,10947.63
60,2,Master,Finance,Married,2,57421.53,5467.74,4503.92,4138.51,4086.72,2861.19,9435.82,10341.96,26927.64
20,2,Master,Retail,Married,3,19417.28,5235.24,2467.69,637.43,200.0,1859.29,1191.47,2848.76,7826.17
19,3,Master,IT,Married,1,24133.8,6044.6,1396.94,1310.47,914.89,1117.82,0.0,3227.67,13349.09
63,2,Master,Retail,Married,2,41586.0,,5106.42,1860.64,2169.02,442.54,0.0,8250.98,21787.28
26,1,HS,Finance,Married,2,44652.62,11638.77,2314.96,2346.76,2651.76,1082.36,1800.25,1438.74,22817.76
65,1,Bachelor,Retail,Married,0,43256.8,10141.23,5647.51,2244.23,1403.83,2884.05,5331.98,6730.23,15603.97
31,3,HS,Retail,Single,0,21049.92,6486.41,2736.86,947.91,872.08,389.37,0.0,2847.56,9617.29
35,2,HS,Manufacturing,Married,0,28976.95,5941.33,2901.73,2203.6,1956.22,2408.73,0.0,3261.51,13565.33
19,2,Master,Finance,Married,0,27616.56,1015.41,2415.77,403.79,1756.82,868.17,,2599.82,20148.76
63,1,HS,Retail,Married,0,44363.86,10980.38,4456.64,3212.08,909.72,2357.29,215.63,4427.51,22232.12
35,1,Bachelor,Finance,Married,2,55122.38,15267.83,3928.22,4400.94,1548.2,4155.13,0.0,5677.24,25822.05
26,2,Master,Manufacturing,Married,1,29493.51,,3569.66,1101.16,742.8,1346.93,0.0,5004.75,16277.39
41,1,Master,Healthcare,Married,0,53998.29,9831.21,7493.37,3468.48,1825.2,0.0,0.0,5791.37,31380.03
25,3,HS,Retail,Married,3,15498.64,4333.09,1307.81,922.32,631.04,397.6,1002.48,2669.02,6904.29
55,3,HS,IT,Married,1,33010.16,7718.83,3069.97,1121.89,687.81,1381.03,0.0,2749.65,19030.63
21,3,Bachelor,Manufacturing,Married,3,22788.21,2261.2,1207.61,1968.08,1460.91,775.46,0.0,3605.84,15114.96
41,3,Bachelor,Retail,Single,0,26769.38,5298.69,3345.7,2606.69,1034.99,687.34,0.0,3641.86,13795.98
36,3,Master,Manufacturing,Married,0,34943.24,5015.36,2936.76,2638.55,2205.8,1976.11,0.0,7451.59,20170.66
19,3,Bachelor,Manufacturing,Married,3,8795.02,1959.14,947.0,328.77,357.67,243.13,0.0,1107.98,4959.32
20,2,HS,Healthcare,Single,0,26117.19,4263.55,2664.47,2054.83,292.41,1832.87,2939.45,3607.09,12069.6
42,3,Bachelor,Finance,Single,1,45471.09,14358.28,3993.13,2614.58,754.69,2032.96,0.0,6395.92,21717.45
36,2,Bachelor,Gov,Married,1,27327.31,2751.98,3047.09,1251.46,738.86,1587.17,966.96,4695.74,16983.8
24,2,Master,Finance,Married,3,30548.81,10722.3,3995.93,2635.6,1223.11,1642.45,0.0,6101.88,10329.42
24,1,HS,Retail,Single,0,29336.01,10551.66,2268.44,1625.01,1409.55,777.51,0.0,4004.65,12703.84
56,2,Bachelor,Healthcare,Single,0,38029.58,6718.0,4411.68,1650.25,1461.76,1743.74,0.0,4355.76,22044.16
53,3,Bachelor,Retail,Married,1,19299.52,3427.19,1535.45,1171.98,936.95,1939.87,0.0,4195.25,10288.08
47,2,Bachelor,Retail,Single,4,32733.42,8519.12,5358.9,1657.69,1283.32,1094.46,0.0,2046.22,14819.94
58,2,Bachelor,Healthcare,Married,0,43269.24,12797.85,2486.05,1417.13,924.81,1386.15,2122.78,5690.66,22134.48
21,2,Bachelor,Gov,Married,0,28563.21,4714.09,3564.23,1914.42,730.9,2219.07,0.0,7340.28,15420.5
51,3,Bachelor,Healthcare,Married,2,36342.44,6870.23,2580.11,2693.18,1260.19,2571.06,0.0,6089.75,20367.68
54,3,HS,Gov,Single,0,30937.57,9685.95,2743.71,1524.98,1292.48,1387.98,0.0,5120.74,14302.46
27,2,HS,IT,Married,1,33439.05,8678.8,3944.73,2293.26,722.0,356.04,0.0,4143.01,17444.21
43,2,HS,Retail,Single,2,30542.09,6400.29,1945.28,2308.05,1418.99,2127.34,0.0,4880.74,16342.14
54,2,HS,Healthcare,Married,1,55484.21,11382.72,7709.78,1951.89,200.0,500.85,7358.57,6732.47,26380.4
46,3,,Retail,Married,2,25807.24,8395.56,2332.67,1986.23,677.41,0.0,0.0,3317.79,12415.36
29,1,HS,Manufacturing,Single,0,29334.08,5957.92,2140.41,1271.44,560.0,2724.71,0.0,4098.29,16679.61
49,3,HS,Healthcare,Married,2,24555.54,4146.59,1545.87,1859.06,1862.58,1619.49,0.0,2708.62,13521.95
54,1,PhD,Manufacturing,Single,1,67828.55,15978.46,8169.12,4020.05,3383.77,1991.97,7525.37,3432.33,26759.82
18,3,Bachelor,Retail,Single,1,18596.31,4847.27,2106.27,1436.8,800.02,379.82,0.0,3040.77,9026.12
45,2,Master,Healthcare,Single,2,44046.84,7027.4,6062.23,1003.54,2400.8,3794.61,0.0,4216.32,23758.26
42,3,Bachelor,Retail,Married,1,27262.23,6297.21,3148.76,1963.96,1276.13,2157.7,1846.29,2788.26,10572.18
35,3,HS,Manufacturing,Married,0,24079.43,5221.48,1494.23,1857.98,200.0,1848.24,0.0,2963.0,13457.5
20,3,Bachelor,Healthcare,Single,1,24904.52,6122.88,2275.68,1644.45,956.85,2550.64,2063.25,1805.41,9290.77
22,3,Bachelor,Retail,Married,0,18542.74,5403.26,2812.79,2092.54,913.13,503.82,0.0,2093.67,6817.21
54,1,HS,Healthcare,Single,2,33876.79,8030.21,3399.59,1710.93,2169.35,1085.52,4810.07,3752.62,12671.14
57,2,HS,Manufacturing,Married,3,37933.76,10272.06,4415.75,2641.58,624.56,3177.94,0.0,2492.52,16801.86
38,1,HS,Manufacturing,Single,0,32627.5,5756.81,3478.61,2750.49,1128.76,3533.21,4861.4,5194.21,11118.21
63,2,HS,Retail,Married,1,37593.98,8519.23,3483.48,3427.56,1840.93,3549.91,7941.29,4157.82,8831.58
62,2,HS,Gov,Married,0,34278.32,5433.67,3066.63,1824.82,1181.44,1716.02,0.0,6112.55,21055.75
49,2,HS,Finance,Married,0,32357.72,4900.86,3329.51,2305.03,1223.33,393.09,0.0,4532.49,20205.9
45,3,Bachelor,Finance,Single,0,37360.08,9967.32,4894.18,2442.48,1726.28,3011.59,4300.86,4848.45,11017.36
64,2,HS,Finance,Married,1,35702.64,7668.8,3288.64,1097.17,2032.99,278.91,0.0,2185.71,21336.14
47,2,Master,,Single,3,45342.08,11516.73,5709.49,2246.46,1342.62,2312.29,0.0,659.1,22214.5
62,2,HS,IT,Married,1,48452.36,9949.5,4455.69,2314.32,2611.01,2620.82,0.0,7862.67,26501.02
64,3,Bachelor,Retail,Married,4,27269.76,4491.67,1924.12,1445.29,414.28,1451.18,0.0,2864.06,17543.23
27,1,Master,Manufacturing,Married,1,38788.97,13816.5,3425.97,3524.66,200.0,1593.21,1660.06,4635.47,14568.58
49,3,Bachelor,Manufacturing,Married,2,27057.74,4435.68,2054.11,952.52,424.78,328.47,0.0,570.95,18862.18
53,2,HS,Retail,Single,0,33709.81,6726.75,2522.22,1993.27,1346.99,1709.55,3249.23,3548.6,16161.8
57,2,HS,Gov,Single,0,24575.18,8607.81,2268.36,1259.52,,1884.82,245.77,3510.11,8390.69
34,1,HS,Healthcare,Single,1,37054.47,7684.22,4671.85,2944.82,1576.89,1278.48,0.0,2008.46,18898.21
59,3,HS,IT,Single,1,40871.88,8257.36,3569.89,2170.9,3163.58,2368.93,3280.74,6120.29,18060.47
41,3,Bachelor,Manufacturing,Married,1,25731.8,5188.98,1801.51,1497.17,608.99,1548.77,1397.3,1782.54,13689.08
36,2,Bachelor,Gov,Married,3,28434.03,3114.78,2442.77,1676.45,467.11,2589.09,3194.42,4955.26,14949.42
25,2,Bachelor,Gov,Married,1,28118.5,4783.19,2716.84,1176.86,944.11,532.53,4348.58,3017.04,13616.4
33,2,PhD,,Single,3,22117.97,5874.68,2011.42,670.0,929.07,2623.94,800.9,2426.77,9207.97
64,2,Master,Gov,Married,0,56089.33,10072.38,4412.8,4078.74,3197.89,1752.36,3018.33,7524.73,29556.82
52,2,HS,Manufacturing,Married,3,40701.78,3721.74,3600.96,1936.82,1898.7,4583.62,3770.89,7670.46,21189.05
52,3,Bachelor,Retail,Married,0,24484.78,3331.54,1449.56,1596.28,1174.98,1132.69,0.0,1651.75,15799.72
60,2,HS,Gov,Married,1,43458.0,10882.51,2683.72,2880.67,3557.87,2146.55,0.0,5684.83,21306.68
30,3,Master,IT,Single,2,47471.78,9979.09,2999.72,4344.56,200.0,3288.15,4731.26,4789.13,21929.0
49,2,Bachelor,Finance,Single,3,40541.39,14210.69,5783.94,3160.78,2069.45,2854.91,9029.62,2759.12,3432.01
35,2,Bachelor,Healthcare,Single,0,36555.59,4921.31,4648.26,2159.69,979.63,0.0,0.0,4160.9,23846.71
58,3,Bachelor,Manufacturing,Married,0,33443.64,7366.7,3055.03,2337.56,2079.73,3179.93,4680.04,2966.33,10744.65
